"Household Population by Ethnicity, Region, Province, and Highly Urbanized City: Philippines, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Region, Province,
and Highly Urbanized City"," Household
Population ", Ethnicity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region X (Northern Mindanao),"5,007,798",17,279,25,2,-,216,11,73,8,78,20,10,2,-,21,5,3,9,13,6,14,545,63,1,98,77,31,378,8,11,34,28,6,4,83,87,24,283,75,1,5,14,197,"1,143",39,730,3,25,112,6,1,48,1,-,1,3,47,26,101,264,"3,342","2,330,980","139,954","1,656",480,234,33,"62,815",186,20,862,19,49,10,245,851,6,49,"1,036",145,451,"1,024,001","3,311",265,464,52,388,"1,970",117,82,"18,501",91,20,26,6,333,41,7,120,"1,004","409,357","4,655",196,166,705,4,837,17,"30,845","144,693",31,284,29,"1,111",-,29,4,-,57,13,12,3,16,-,-,-,38,15,10,1,-,3,-,"3,323",-,14,230,1,1,11,30,-,9,22,-,51,11,-,23,-,4,-,1,-,-,3,-,18,3,2,9,59,4,3,-,1,-,1,-,4,-,5,-,2,109,-,-,-,5,1,1,30,6,13,-,2,-,-,-,12,49,11,-,"21,462",217,5,"1,339",28,"5,134",1,9,"1,282",34,163,1,6,88,1,"11,510",2,137,702,5,49,3,3,-,-,342,40,5,23,63,3,"41,632",633,69,19,1,4,253,113,787,"9,504",93,"397,810",406,"29,299",34,32,179,19,27,2,25,34,453,6,67,245,9,18,10,97,83,48,37,506,"116,947","3,392",100,40,788,43,61,"14,747",6,4,5,3,20,"100,455",25,"3,894","14,595",21,9,7,2,-,66,"7,238","12,658",85,15,23,"2,656","6,959",691,180
Bukidnon,"1,537,629",2,66,17,-,-,49,8,53,5,52,7,7,-,-,2,4,3,-,10,1,4,88,7,-,85,24,31,363,6,11,34,15,6,4,83,19,9,134,20,1,2,10,132,336,11,531,1,23,84,3,1,26,-,-,-,2,13,14,13,144,"1,123","148,581","84,217",616,370,23,11,"61,475",137,18,847,16,39,4,226,579,-,4,770,69,121,"578,983",394,128,194,35,163,719,92,35,"12,854",72,12,1,1,125,10,7,11,442,"241,691","3,746",178,97,500,2,724,15,"23,957","121,720",6,62,16,903,-,21,1,-,28,4,-,-,8,-,-,-,17,15,6,1,-,3,-,"3,197",-,2,16,-,-,6,12,-,9,3,-,45,5,-,22,-,-,-,-,-,-,3,-,10,-,-,8,11,2,3,-,-,-,1,-,-,-,5,-,1,96,-,-,-,5,1,1,19,2,13,-,2,-,-,-,10,47,2,-,384,184,5,806,26,"4,947",1,8,42,1,18,-,6,44,1,"10,709",-,10,446,2,15,3,3,-,-,6,27,4,22,24,2,"39,291",437,69,18,1,4,202,107,733,"9,497",68,"7,640",228,"29,258",5,32,92,13,23,2,8,16,203,1,20,12,3,9,-,-,56,4,22,44,"1,413","1,317",11,20,579,31,55,"4,173",3,2,-,3,8,"99,700",21,658,"14,564",20,9,-,1,-,61,"7,140","5,221",35,6,5,868,"2,279",110,72
Camiguin,"92,696",-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,3,1,3,-,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,15,-,-,-,5,1,1,12,-,-,5,-,-,-,-,-,-,-,32,3,-,-,132,"4,471","9,961",14,3,18,-,342,-,-,-,-,-,-,-,94,-,7,9,16,4,"54,287",61,17,5,-,10,244,2,-,7,-,-,2,-,-,11,-,29,1,"1,271",43,3,7,-,-,5,-,146,686,-,3,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,"18,599",6,-,30,-,18,-,-,-,-,-,-,-,3,-,9,-,19,41,-,5,-,-,-,-,-,-,-,-,-,-,110,-,-,-,-,-,-,-,-,-,-,219,24,-,3,-,1,-,-,-,-,-,18,-,2,2,-,-,-,-,-,-,-,77,70,241,14,-,-,-,-,434,2,-,-,-,-,14,-,50,-,-,-,-,-,-,-,9,305,4,-,-,173,76,40,3
Lanao del Norte,"721,716",-,18,-,-,-,10,-,11,-,-,-,-,-,-,1,-,-,-,-,-,-,13,48,-,-,12,-,4,-,-,-,-,-,-,-,10,-,-,5,-,-,-,3,9,4,12,-,-,-,2,-,3,-,-,-,-,-,-,1,3,208,"233,091","1,856",66,11,16,4,23,7,2,10,-,-,1,1,11,6,2,12,4,22,"149,866",107,7,34,3,10,17,6,-,2,3,-,-,1,-,1,-,5,29,119,6,-,15,6,-,14,-,621,"2,555",2,1,5,115,-,1,-,-,-,-,2,-,4,-,-,-,-,-,-,-,-,-,-,1,-,1,21,1,-,-,9,-,-,-,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,10,3,-,61,-,13,-,1,1,7,9,1,-,-,-,282,-,7,25,1,-,-,-,-,-,51,5,-,-,31,-,65,8,-,-,-,-,36,6,36,1,13,"325,804",9,-,22,-,24,-,-,-,3,9,29,-,1,11,-,-,-,-,-,7,4,8,"2,661",74,54,-,120,-,-,628,-,1,3,-,1,17,-,700,-,-,-,-,-,-,1,46,434,10,-,9,196,987,30,6
City of Iligan,"362,182",2,23,-,-,-,25,-,2,-,-,-,-,-,-,8,-,-,-,-,1,-,35,4,-,1,3,-,3,-,-,-,1,-,-,-,18,12,-,1,-,-,-,5,634,4,23,-,-,-,-,-,6,-,-,-,-,1,1,-,6,184,"255,047","1,258",30,1,24,1,98,2,-,-,-,1,1,-,31,-,2,65,7,42,"43,394",180,39,46,1,27,155,-,10,77,2,-,-,-,15,1,-,4,36,"11,242",37,1,4,9,-,28,-,753,"1,820",6,3,2,18,-,-,-,-,-,3,-,1,-,-,-,-,5,-,-,-,-,-,-,9,-,7,9,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,6,-,-,-,2,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,73,-,-,38,-,8,-,-,"1,197",-,-,-,-,-,-,175,-,-,3,-,1,-,-,-,-,25,5,-,-,2,-,119,44,-,1,-,-,-,-,1,3,3,"39,980",56,8,2,-,20,-,2,-,-,-,20,-,8,14,1,-,-,10,-,-,-,32,821,189,3,1,26,-,2,903,-,1,-,-,2,14,-,561,4,-,-,-,-,-,-,14,794,8,1,2,306,"1,069",25,10
Misamis Occidental,"614,951",1,31,3,-,-,32,3,1,-,-,1,-,2,-,3,-,-,6,-,1,1,80,1,1,6,11,-,1,2,-,-,6,-,-,-,15,1,-,7,-,-,-,16,41,5,41,-,-,20,-,-,1,1,-,-,-,-,-,66,40,364,"428,712","10,337",511,59,26,6,22,21,-,-,-,3,1,-,4,-,10,98,22,43,"52,319","1,124",37,29,6,37,46,14,-,-,-,3,-,1,-,5,-,17,298,78,15,1,17,45,-,14,-,698,"2,165",2,10,1,6,-,4,3,-,5,-,5,1,1,-,-,-,4,-,4,-,-,-,-,3,-,2,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,6,-,64,1,32,-,-,9,1,6,-,-,12,-,86,1,-,36,-,12,-,-,-,-,259,-,-,-,-,-,100,24,-,-,-,-,-,-,7,-,6,"1,456",9,6,1,-,33,-,2,-,5,4,71,5,21,175,1,4,3,2,14,19,6,263,"109,917",134,5,7,41,-,-,"1,190",-,-,1,-,-,1,-,428,-,-,-,2,-,-,3,1,820,3,1,-,185,"1,507",118,19
Misamis Oriental,"954,953",5,54,3,2,-,54,-,3,2,20,5,2,-,-,-,1,-,-,1,-,5,66,-,-,1,12,-,7,-,-,-,3,-,-,-,11,2,24,6,-,3,2,33,13,13,46,-,-,3,-,-,7,-,-,1,1,-,5,10,23,668,"718,008","17,802",213,17,71,-,427,6,-,4,3,2,-,10,7,-,11,42,14,82,"97,506",430,20,62,7,19,216,1,-,"3,140",12,2,20,-,38,5,-,14,93,"88,488",790,9,14,38,-,10,1,"1,671","5,971",11,38,3,9,-,-,-,-,6,6,4,1,3,-,-,-,5,-,-,-,-,-,-,31,-,-,52,-,1,1,-,-,-,10,-,1,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,4,1,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,6,-,"1,445",8,-,124,-,61,-,-,29,-,12,-,-,20,-,75,-,58,72,2,9,-,-,-,-,1,3,1,1,1,1,"1,132",45,-,-,-,-,-,-,1,2,-,"6,920",45,13,-,-,8,6,-,-,4,-,50,-,1,1,-,1,1,34,1,5,4,42,868,466,4,6,7,-,-,"2,768",-,-,-,-,3,345,4,594,13,-,-,3,-,-,1,18,"2,311",16,-,5,238,345,68,12
City of Cagayan de Oro,"723,671",7,87,2,-,-,45,-,2,1,6,7,1,-,-,7,-,-,-,1,-,4,209,3,-,5,15,-,-,-,-,-,3,-,-,-,14,-,123,21,-,-,2,3,109,1,65,2,2,-,1,-,5,-,-,-,-,1,3,11,48,663,"543,070","14,523",206,19,56,11,428,13,-,1,-,4,3,8,125,-,13,40,13,137,"47,646","1,015",17,94,-,122,573,2,37,"2,421",2,3,3,3,155,8,-,40,105,"66,468",18,4,12,107,2,42,1,"2,999","9,776",4,167,2,60,-,3,-,-,4,-,1,-,-,-,-,-,7,-,-,-,-,-,-,77,-,2,75,-,-,4,9,-,-,9,-,2,1,-,-,-,4,-,-,-,-,-,-,2,-,2,-,4,1,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,4,-,-,-,-,-,-,2,-,-,-,941,10,-,216,1,55,-,-,4,25,118,-,-,9,-,174,1,43,79,-,7,-,-,-,-,-,-,-,-,5,-,815,75,-,-,-,-,15,-,9,1,3,"15,791",35,14,1,-,1,-,-,-,5,5,62,-,14,30,4,4,6,51,12,13,1,40,"1,197",971,9,6,15,12,4,"4,651",1,-,1,-,6,364,-,903,14,1,-,2,1,-,-,10,"2,773",9,7,2,690,696,300,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region XI (Davao Region),"5,223,802",33,"2,504",303,30,-,279,4,70,39,238,88,62,31,20,13,38,13,17,35,84,141,816,97,29,146,296,28,194,20,7,12,99,5,11,83,"25,875",65,"4,177",182,49,183,332,"113,167","1,939",482,"51,160","17,932","32,162","1,770",13,4,330,79,73,1,13,37,248,18,888,"6,823","2,549,789","202,478","5,403","1,275",359,183,419,242,18,22,9,11,76,13,405,42,88,"2,474",422,815,"592,470","5,771",963,774,208,876,"89,878","6,238","41,904",86,133,56,15,-,55,65,7,145,"3,172","1,009",262,109,713,815,87,638,60,"75,907","201,228",156,"1,929",821,"1,258",6,51,3,11,45,53,179,13,11,8,10,2,154,2,-,-,2,-,-,83,246,4,837,10,16,22,"84,488",21,196,28,37,99,76,5,18,-,-,-,-,-,5,-,-,93,1,23,29,905,48,19,16,5,3,5,12,2,3,8,-,33,399,-,45,9,15,12,9,66,9,42,13,2,2,8,6,35,21,126,8,196,106,13,"2,068",159,"2,875",130,64,69,71,230,8,65,90,9,"13,017",17,604,"412,150","7,328",158,10,40,68,13,16,216,104,71,97,50,"137,723","1,391","31,200",85,21,48,37,36,287,40,"75,879","33,818",550,"11,557",51,"16,416",499,27,32,6,85,74,"1,485",4,360,"36,122",639,156,759,"8,841","1,855",178,18,257,"2,330","17,269",81,853,"1,094","5,831","108,532","33,826",103,32,16,15,70,432,66,"40,410",97,43,49,12,8,36,"8,673",189,"41,697",251,47,40,"2,815","11,228","1,345",653
Davao de Oro (Compostela Valley),"766,299",7,530,58,-,-,86,-,18,19,25,11,10,1,-,5,9,-,6,-,25,46,37,28,-,17,39,1,24,-,4,2,9,1,-,51,323,3,66,2,6,21,13,"1,116",10,17,"3,383",49,61,7,2,-,29,-,-,-,2,10,16,-,118,"1,164","334,103","62,494",612,162,57,22,60,5,3,3,-,-,2,1,88,3,7,153,24,82,"101,829",391,27,46,69,64,"2,397",49,"25,953",15,55,16,1,-,2,2,5,3,265,177,45,9,72,91,10,105,8,"11,561","38,694",55,53,25,15,-,9,-,-,1,9,26,-,-,-,-,-,13,-,-,-,-,-,-,5,35,-,71,1,6,-,"11,481",3,11,6,5,12,-,2,-,-,-,-,-,-,1,-,-,1,-,-,-,194,15,1,3,-,2,1,3,-,-,-,-,9,25,-,1,-,-,7,-,6,-,-,-,-,-,-,1,4,5,75,-,33,2,-,151,64,410,18,5,4,15,-,1,-,22,1,546,5,53,"59,150","4,909",14,6,8,5,-,-,35,6,8,14,1,"8,616",87,218,5,-,18,14,4,8,8,"62,133","3,219",119,298,9,9,59,-,-,-,1,-,102,2,9,422,8,3,12,26,20,3,-,13,468,"3,662",4,145,171,48,"1,058","2,036",6,5,1,-,4,38,7,"3,875",20,5,4,-,1,3,13,34,"11,507",24,14,4,522,"1,952",65,145
Davao del Norte,"1,115,167",5,"1,410",164,9,-,94,-,7,10,47,22,23,2,2,-,6,-,-,11,23,22,143,6,8,42,55,11,76,-,1,7,48,1,-,20,"8,176",12,"4,055",20,3,54,25,"2,068",29,79,"5,813",77,231,22,3,2,81,5,1,-,1,1,43,7,228,"1,713","540,424","74,200","1,228",383,74,88,82,64,14,-,1,2,5,-,91,11,13,485,84,145,"131,379",784,110,188,59,202,"8,113",199,"15,601",48,32,13,-,-,31,4,1,36,557,396,72,50,217,323,35,252,10,"31,333","76,669",50,141,12,124,-,8,-,9,15,14,37,-,-,-,1,-,68,1,-,-,2,-,-,56,30,1,152,-,6,9,"14,821",9,50,-,4,22,6,3,12,-,-,-,-,-,-,-,-,4,-,6,6,159,17,4,-,-,1,-,5,-,-,2,-,9,80,-,24,-,6,-,-,14,5,5,-,-,-,4,-,4,5,32,4,45,35,-,410,28,"2,029",32,15,24,11,23,2,7,20,6,"2,658",3,438,"51,066","2,370",47,3,6,52,6,4,54,50,30,20,4,"15,084",200,"29,502",27,7,10,2,14,31,9,"10,415","5,910",207,296,7,28,122,13,3,2,11,3,473,1,300,"28,299",45,34,12,18,"1,679",20,9,25,"1,071","5,471",19,226,271,123,"1,575","5,454",3,6,11,4,18,137,4,"4,660",32,2,39,1,-,17,31,75,"13,143",46,14,8,761,"4,081",179,178
Davao del Sur,"679,457",2,138,11,5,-,25,-,7,-,41,11,4,5,5,-,3,9,-,20,-,8,67,21,-,21,36,7,20,2,-,1,10,-,4,2,65,-,11,84,6,27,158,"33,675",769,187,"20,069",104,"19,421",317,5,-,116,5,37,1,-,3,20,-,96,409,"338,055","7,089",771,145,20,9,36,33,-,-,-,1,6,-,7,-,14,422,39,44,"177,730",288,140,59,28,37,"1,621",73,33,-,12,14,-,-,1,-,-,6,360,34,25,19,102,95,7,132,11,"7,915","15,518",11,62,8,125,2,1,-,-,2,10,74,-,2,-,7,-,5,-,-,-,-,-,-,4,41,2,45,-,-,1,"9,928",1,42,8,17,16,19,-,2,-,-,-,-,-,3,-,-,17,-,4,8,73,-,8,6,-,-,-,-,-,3,-,-,7,59,-,-,5,-,3,-,13,2,-,2,2,-,-,2,-,2,-,-,24,28,4,183,-,63,22,4,19,6,10,1,16,10,-,819,2,6,"2,854",-,16,-,-,1,-,9,3,15,1,29,4,"3,941",126,16,3,4,4,2,3,42,9,307,"4,288",17,38,-,22,43,-,-,1,6,10,141,-,2,"2,251",-,3,6,42,37,30,-,29,135,366,4,77,113,"1,253","13,695","1,909",12,-,1,-,1,18,-,"5,382",13,10,-,4,-,2,73,20,"2,115",27,1,-,97,783,76,23
City of Davao,"1,770,988",13,365,63,4,-,56,4,31,10,114,43,16,5,9,8,19,4,11,4,23,45,511,23,13,45,151,9,68,18,2,2,26,3,6,10,"17,285",49,43,68,31,72,113,"7,606","1,124",146,"21,064","17,693","12,417","1,317",3,2,96,69,27,-,10,23,169,11,398,"3,052","1,090,443","47,461","2,130",470,197,53,219,123,1,12,8,7,39,11,201,28,54,"1,339",258,512,"144,724","4,025",635,442,51,558,"72,571","5,903",249,21,28,11,14,-,16,55,1,93,"1,841",338,103,23,293,283,28,143,22,"20,761","61,396",37,"1,649",75,977,3,32,3,2,25,17,33,10,9,-,2,2,61,1,-,-,-,-,-,18,111,1,542,9,4,9,"16,799",7,82,11,10,45,50,-,4,-,-,-,-,-,1,-,-,70,1,13,14,390,16,4,5,5,-,4,4,2,-,6,-,7,127,-,20,4,9,2,-,33,2,37,11,-,2,4,3,26,9,16,4,91,41,9,"1,258",67,325,58,40,5,39,195,3,34,35,2,"8,258",6,80,"37,021",40,76,1,10,10,6,3,106,15,8,23,15,"13,668",884,"1,430",28,10,12,17,10,184,14,"1,774","18,545",167,"10,889",35,"16,355",246,13,29,3,36,61,585,-,49,"4,474",555,112,728,88,54,72,7,185,586,"6,550",43,331,504,"4,382","5,784","22,942",74,15,2,4,46,230,7,"18,906",28,17,2,7,7,13,"8,556",57,"11,814",147,13,27,"1,272","3,841",987,288
Davao Occidental,"316,907",5,21,2,12,-,14,-,1,-,3,-,4,16,4,-,1,-,-,-,3,5,20,19,1,17,13,-,6,-,-,-,6,-,1,-,7,1,-,1,3,7,12,"68,451",2,36,218,7,28,101,-,-,8,-,5,-,-,-,-,-,13,90,"49,946",730,340,56,1,9,3,13,-,-,-,-,24,1,1,-,-,32,1,4,"9,277",94,2,9,1,3,196,13,3,2,-,1,-,-,-,-,-,3,98,5,4,8,19,3,7,4,5,956,"1,596",2,10,685,7,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,3,-,12,-,-,-,"1,955",-,8,-,-,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,6,-,2,2,-,-,-,-,-,-,-,-,1,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,17,-,2,-,-,17,-,-,1,8,3,-,477,1,1,317,-,2,-,16,-,-,-,4,5,21,11,19,"78,806",44,1,11,-,4,-,1,12,-,13,672,5,13,-,-,4,-,-,-,27,-,117,-,-,167,29,4,1,"8,662",65,53,-,3,18,80,10,60,12,19,"86,318",333,8,6,1,7,1,-,-,"4,487",4,3,4,-,-,-,-,-,371,1,5,-,21,47,5,12
Davao Oriental,"574,984",1,40,5,-,-,4,-,6,-,8,1,5,2,-,-,-,-,-,-,10,15,38,-,7,4,2,-,-,-,-,-,-,-,-,-,19,-,2,7,-,2,11,251,5,17,613,2,4,6,-,-,-,-,3,-,-,-,-,-,35,395,"196,818","10,504",322,59,10,2,19,4,-,7,-,1,-,-,17,-,-,43,16,28,"27,531",189,49,30,-,12,"4,980",1,65,-,6,1,-,-,5,4,-,4,51,59,13,-,10,20,-,2,4,"3,381","7,355",1,14,16,10,1,1,-,-,2,3,9,3,-,-,-,-,7,-,-,-,-,-,-,-,26,-,15,-,-,3,"29,504",1,3,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,83,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,3,-,3,-,-,49,-,46,-,-,-,-,2,-,-,-,-,259,-,26,"261,742",9,3,-,-,-,1,-,14,13,3,-,7,"17,608",50,33,11,-,-,2,4,10,-,"1,237","1,184",35,23,-,2,25,1,-,-,4,-,67,1,-,509,2,-,-,5,-,-,2,2,52,"1,140",1,14,23,6,102,"1,152",-,-,-,-,-,9,48,"3,100",-,6,-,-,-,1,-,3,"2,747",6,-,1,142,524,33,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region XII (SOCCSKSARGEN),"4,351,773",21,394,49,5,1,26,6,47,18,105,55,2,9,5,-,9,-,3,-,6,11,253,36,5,"10,307",181,57,"3,889",116,"1,048","1,185",66,"1,018",988,69,92,30,169,44,6,4,49,"257,971",849,986,"6,350",60,"7,173",351,16,-,65,3,20,-,-,24,59,4,503,"8,219","447,576","40,790","1,299",163,74,32,82,"5,149",6,9,32,6,10,5,53,1,23,"1,499",187,707,"725,267","1,121",163,715,66,219,"1,423",629,70,43,20,5,-,-,20,13,20,39,"1,376",457,126,397,564,732,57,308,84,"248,033","1,390,808",126,246,"2,632","23,879",10,29,1,2,50,43,18,6,7,1,11,12,14,-,1,6,-,-,6,36,7,6,148,8,2,3,"1,530",4,19,15,1,13,84,-,46,1,3,-,-,1,-,-,-,330,-,5,1,75,10,20,11,10,-,-,3,-,-,2,1,6,198,4,-,-,2,-,2,41,7,1,-,-,10,-,5,6,7,8,4,89,54,14,"7,246",58,"17,373",116,38,33,26,97,81,144,39,41,"580,770",14,37,"5,061",8,34,5,36,3,-,27,29,130,76,43,11,"91,189","4,176",71,346,135,"38,210",24,325,"1,688",364,388,"25,959",230,"1,093",10,"4,954",160,23,12,1,40,24,"1,563",7,37,"6,946",111,247,3,"10,898",122,51,3,53,"1,273","1,678",27,"176,555","23,966","7,616","42,462","41,427",28,10,22,-,9,496,-,"17,871",32,"1,937",5,12,5,8,"3,161",48,"12,552",164,4,-,989,"14,353",464,92
Cotabato (North Cotabato) 1,"1,273,594",6,87,21,-,1,7,-,15,13,29,15,1,-,3,-,-,-,1,-,2,8,50,9,5,"10,276",156,43,"3,871",88,"1,048","1,181",51,"1,018",982,69,77,27,82,3,1,3,3,"7,610",8,904,"4,560",36,"7,050",50,12,-,40,3,19,-,-,1,40,4,126,"1,269","71,435","28,062",354,90,7,5,45,109,-,7,2,-,3,4,6,-,6,709,53,162,"249,468",253,77,171,4,29,495,543,29,21,8,2,-,-,4,3,10,7,522,230,50,339,235,285,20,118,39,"71,480","451,102",40,60,53,"21,170",-,24,-,1,29,1,16,2,5,1,7,-,4,-,-,-,-,-,-,10,2,1,29,8,1,1,390,4,4,4,1,8,15,-,26,-,-,-,-,-,-,-,-,158,-,-,-,25,8,9,11,9,-,-,-,-,-,2,-,-,128,4,-,-,1,-,-,10,1,1,-,-,-,-,5,3,-,-,3,10,11,-,474,13,"7,341",55,19,11,13,21,17,62,6,7,"214,015",6,14,"1,799",5,8,-,-,-,-,5,12,16,51,36,10,"52,569","3,395",31,30,-,24,3,317,"1,602",363,172,"6,643",62,"1,074",9,"4,948",22,1,-,-,13,7,357,-,14,110,21,5,2,7,78,14,-,4,373,492,1,681,"3,342","7,560","3,332","8,914",12,1,5,-,-,439,-,"1,923",26,"1,937",5,-,-,-,"3,099",32,"3,683",4,2,-,215,"1,599",89,12
South Cotabato,"973,146",6,53,8,2,-,2,4,13,-,30,9,-,4,-,-,9,-,-,-,-,1,57,11,-,9,2,-,9,3,-,-,6,-,-,-,5,1,42,4,5,-,26,"63,109",-,12,345,-,41,105,1,-,15,-,-,-,-,12,4,-,178,"3,533","47,554","4,363",141,18,19,6,12,984,-,-,-,2,-,1,3,-,5,274,27,69,"110,500",241,32,149,20,43,92,23,29,3,1,-,-,-,3,5,7,11,312,67,31,12,105,130,10,75,9,"38,511","484,870",50,57,280,209,4,1,-,1,3,7,1,-,-,-,-,9,-,-,-,-,-,-,5,11,-,2,44,-,1,1,105,-,1,-,-,5,12,-,6,-,-,-,-,-,-,-,-,51,-,-,1,24,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,1,-,2,9,-,-,-,-,-,-,-,-,-,1,-,38,9,1,"1,592",8,"1,767",9,4,3,2,22,1,6,2,2,"41,721",-,6,520,-,14,5,3,3,-,-,-,62,4,1,-,"3,568",285,4,283,133,51,3,2,8,1,39,"5,335",13,10,-,5,27,-,2,-,-,5,299,-,5,31,7,-,-,209,11,13,1,10,144,200,19,"131,720",560,5,"3,182","10,144",9,-,7,-,-,9,-,719,3,-,-,3,-,-,57,2,"1,688",39,-,-,146,"10,846",84,27
